date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:37:02	72818/72818	---MC-	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2015:36:48%20GMT	http://localhost/AnhMinh/tu-khoa-san-pham/black/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/black/index.html	(from http://localhost/AnhMinh/san-pham/gang-black-hawk-ngon-cut/)
22:37:02	72810/72810	---MC-	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2015:36:48%20GMT	http://localhost/AnhMinh/tu-khoa-san-pham/hawk/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/hawk/index.html	(from http://localhost/AnhMinh/san-pham/gang-black-hawk-ngon-cut/)
22:37:04	133152/133152	---MC-	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2015:36:48%20GMT	http://localhost/AnhMinh/san-pham/gang-black-hawk-ngon-cut/?add_to_wishlist=260&_wpnonce=0ba9cb1b0b	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/san-pham/gang-black-hawk-ngon-cut/indexb08b.html	(from http://localhost/AnhMinh/san-pham/gang-black-hawk-ngon-cut/)
22:37:22	6175/6175	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:37:04%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product/252	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product/252.json	(from http://localhost/AnhMinh/san-pham/gang-oakley-ngon-dai/)
22:37:24	133154/133154	---MC-	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2015:37:02%20GMT	http://localhost/AnhMinh/san-pham/gang-black-hawk-ngon-cut/?add_to_wishlist=252&_wpnonce=0ba9cb1b0b	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/san-pham/gang-black-hawk-ngon-cut/index8e5f.html	(from http://localhost/AnhMinh/san-pham/gang-black-hawk-ngon-cut/)
22:37:25	133153/133153	---MC-	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2015:37:02%20GMT	http://localhost/AnhMinh/san-pham/gang-black-hawk-ngon-cut/?add_to_wishlist=233&_wpnonce=0ba9cb1b0b	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/san-pham/gang-black-hawk-ngon-cut/indexb451.html	(from http://localhost/AnhMinh/san-pham/gang-black-hawk-ngon-cut/)
22:37:25	133153/133153	---MC-	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2015:37:01%20GMT	http://localhost/AnhMinh/san-pham/gang-black-hawk-ngon-cut/?add_to_wishlist=244&_wpnonce=0ba9cb1b0b	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/san-pham/gang-black-hawk-ngon-cut/index3424.html	(from http://localhost/AnhMinh/san-pham/gang-black-hawk-ngon-cut/)
22:37:28	935/935	---M--	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/san-pham/gang-oakley-ngon-dai/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/san-pham/gang-oakley-ngon-dai/feed/index.html	(from http://localhost/AnhMinh/san-pham/gang-oakley-ngon-dai/)
22:37:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Oct%202021%2015:37:25%20GMT	http://localhost/AnhMinh/?p=252	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/indexa943.html	(from http://localhost/AnhMinh/san-pham/gang-oakley-ngon-dai/)
22:37:28	2515/2515	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:37:24%20GMT	http://localhost/AnhMinh/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2FAnhMinh%2Fsan-pham%2Fgang-oakley-ngon-dai%2F	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/oembed/1.0/embed3937.json	(from http://localhost/AnhMinh/san-pham/gang-oakley-ngon-dai/)
22:37:37	2641/2641	---M--	200	added ('OK')	text/xml	date:Sun,%2003%20Oct%202021%2015:37:28%20GMT	http://localhost/AnhMinh/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2FAnhMinh%2Fsan-pham%2Fgang-oakley-ngon-dai%2F&format=xml	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/oembed/1.0/embed177a	(from http://localhost/AnhMinh/san-pham/gang-oakley-ngon-dai/)
22:37:37	52692/52692	---M--	200	added ('OK')	image/jpeg	etag:%22cdd4-5cd2c442d1614%22	http://localhost/AnhMinh/wp-content/uploads/2021/09/oakley_ngon_dai_1.jpg	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-content/uploads/2021/09/oakley_ngon_dai_1.jpg	(from http://localhost/AnhMinh/san-pham/gang-oakley-ngon-dai/)
22:37:42	28475/28475	---M--	200	added ('OK')	image/jpeg	etag:%226f3b-5cd2c45d1be62%22	http://localhost/AnhMinh/wp-content/uploads/2021/09/oakley_ngon_dai_2.jpg	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-content/uploads/2021/09/oakley_ngon_dai_2.jpg	(from http://localhost/AnhMinh/san-pham/gang-oakley-ngon-dai/)
22:37:42	25975/25975	---M--	200	added ('OK')	image/jpeg	etag:%226577-5cd2c45e4d0f2%22	http://localhost/AnhMinh/wp-content/uploads/2021/09/oakley_ngon_dai_3.jpg	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-content/uploads/2021/09/oakley_ngon_dai_3.jpg	(from http://localhost/AnhMinh/san-pham/gang-oakley-ngon-dai/)
22:37:42	35303/35303	---M--	200	added ('OK')	image/jpeg	etag:%2289e7-5cd2c444c63c1%22	http://localhost/AnhMinh/wp-content/uploads/2021/09/oakley_ngon_dai_1-600x600.jpg	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-content/uploads/2021/09/oakley_ngon_dai_1-600x600.jpg	(from http://localhost/AnhMinh/san-pham/gang-oakley-ngon-dai/)
22:37:44	14586/14586	---M--	200	added ('OK')	image/jpeg	etag:%2238fa-5cd2c45f8d67d%22	http://localhost/AnhMinh/wp-content/uploads/2021/09/oakley_ngon_dai_3-300x300.jpg	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-content/uploads/2021/09/oakley_ngon_dai_3-300x300.jpg	(from http://localhost/AnhMinh/san-pham/gang-oakley-ngon-dai/)
22:37:45	54366/54366	---M--	200	added ('OK')	image/jpeg	etag:%22d45e-5cd2c45f9d82a%22	http://localhost/AnhMinh/wp-content/uploads/2021/09/oakley_ngon_dai_4.jpg	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-content/uploads/2021/09/oakley_ngon_dai_4.jpg	(from http://localhost/AnhMinh/san-pham/gang-oakley-ngon-dai/)
22:37:46	2865/2865	---M--	200	added ('OK')	image/jpeg	etag:%22b31-5cd2bc5fd22e4%22	http://localhost/AnhMinh/wp-content/uploads/2021/09/oakley_ngon_cut_1-100x100.jpg	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-content/uploads/2021/09/oakley_ngon_cut_1-100x100.jpg	(from http://localhost/AnhMinh/san-pham/gang-oakley-ngon-dai/)
22:37:46	12944/12944	---M--	200	added ('OK')	image/jpeg	etag:%223290-5cd2c4612e748%22	http://localhost/AnhMinh/wp-content/uploads/2021/09/oakley_ngon_dai_4-300x300.jpg	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-content/uploads/2021/09/oakley_ngon_dai_4-300x300.jpg	(from http://localhost/AnhMinh/san-pham/gang-oakley-ngon-dai/)
22:37:46	38835/38835	---M--	200	added ('OK')	image/jpeg	etag:%2297b3-5cd2c46140059%22	http://localhost/AnhMinh/wp-content/uploads/2021/09/oakley_ngon_dai_4-600x602.jpg	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-content/uploads/2021/09/oakley_ngon_dai_4-600x602.jpg	(from http://localhost/AnhMinh/san-pham/gang-oakley-ngon-dai/)
22:37:47	12661/12661	---M--	200	added ('OK')	image/jpeg	etag:%223175-5cd2c45f6b919%22	http://localhost/AnhMinh/wp-content/uploads/2021/09/oakley_ngon_dai_3-300x270.jpg	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-content/uploads/2021/09/oakley_ngon_dai_3-300x270.jpg	(from http://localhost/AnhMinh/san-pham/gang-oakley-ngon-dai/)
22:38:01	132646/132646	---MC-	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2015:37:42%20GMT	http://localhost/AnhMinh/san-pham/gang-oakley-ngon-dai/?add_to_wishlist=252&_wpnonce=0ba9cb1b0b	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/san-pham/gang-oakley-ngon-dai/index8e5f.html	(from http://localhost/AnhMinh/san-pham/gang-oakley-ngon-dai/)
22:38:03	73137/73137	---MC-	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2015:37:46%20GMT	http://localhost/AnhMinh/tu-khoa-san-pham/ngon-dai/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/ngon-dai/index.html	(from http://localhost/AnhMinh/san-pham/gang-oakley-ngon-dai/)
22:38:04	72376/72376	---MC-	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2015:37:47%20GMT	http://localhost/AnhMinh/tu-khoa-san-pham/oakley/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/oakley/index.html	(from http://localhost/AnhMinh/san-pham/gang-oakley-ngon-dai/)
22:38:06	132647/132647	---MC-	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2015:37:48%20GMT	http://localhost/AnhMinh/san-pham/gang-oakley-ngon-dai/?add_to_wishlist=260&_wpnonce=0ba9cb1b0b	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/san-pham/gang-oakley-ngon-dai/indexb08b.html	(from http://localhost/AnhMinh/san-pham/gang-oakley-ngon-dai/)
22:38:11	1026/1026	---M--	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/feed/index.html	(from http://localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/)
22:38:11	7813/7813	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:38:04%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product/392	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product/392.json	(from http://localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/)
22:38:15	132647/132647	---MC-	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2015:38:01%20GMT	http://localhost/AnhMinh/san-pham/gang-oakley-ngon-dai/?add_to_wishlist=233&_wpnonce=0ba9cb1b0b	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/san-pham/gang-oakley-ngon-dai/indexb451.html	(from http://localhost/AnhMinh/san-pham/gang-oakley-ngon-dai/)
22:38:16	132645/132645	---MC-	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2015:38:03%20GMT	http://localhost/AnhMinh/san-pham/gang-oakley-ngon-dai/?add_to_wishlist=244&_wpnonce=0ba9cb1b0b	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/san-pham/gang-oakley-ngon-dai/index3424.html	(from http://localhost/AnhMinh/san-pham/gang-oakley-ngon-dai/)
22:38:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Oct%202021%2015:38:11%20GMT	http://localhost/AnhMinh/?p=392	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/indexead8.html	(from http://localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/)
22:38:23	2719/2719	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:38:11%20GMT	http://localhost/AnhMinh/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2FAnhMinh%2Fsan-pham%2Fbalo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led%2F	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/oembed/1.0/embed32b3.json	(from http://localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/)
22:38:30	2872/2872	---M--	200	added ('OK')	text/xml	date:Sun,%2003%20Oct%202021%2015:38:23%20GMT	http://localhost/AnhMinh/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2FAnhMinh%2Fsan-pham%2Fbalo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led%2F&format=xml	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/oembed/1.0/embed47d3	(from http://localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/)
22:38:38	123066/123066	---MC-	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2015:38:31%20GMT	http://localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/?add_to_wishlist=392&_wpnonce=0ba9cb1b0b	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/index2ee2.html	(from http://localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/)
22:38:40	82632/82632	---M--	200	added ('OK')	image/jpeg	etag:%22142c8-5cd5afa8f435d%22	http://localhost/AnhMinh/wp-content/uploads/2021/10/balo_taichi_rsb272_2.jpg	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-content/uploads/2021/10/balo_taichi_rsb272_2.jpg	(from http://localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/)
22:38:42	50123/50123	---M--	200	added ('OK')	image/jpeg	etag:%22c3cb-5cd5afabf02dd%22	http://localhost/AnhMinh/wp-content/uploads/2021/10/balo_taichi_rsb272_2-600x600.jpg	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-content/uploads/2021/10/balo_taichi_rsb272_2-600x600.jpg	(from http://localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/)
22:38:45	47160/47160	---M--	200	added ('OK')	image/jpeg	etag:%22b838-5cd5afb878500%22	http://localhost/AnhMinh/wp-content/uploads/2021/10/balo_taichi_rsb272_3.jpg	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-content/uploads/2021/10/balo_taichi_rsb272_3.jpg	(from http://localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/)
22:38:48	16448/16448	---M--	200	added ('OK')	image/jpeg	etag:%224040-5cd5afbb1bb40%22	http://localhost/AnhMinh/wp-content/uploads/2021/10/balo_taichi_rsb272_3-300x300.jpg	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-content/uploads/2021/10/balo_taichi_rsb272_3-300x300.jpg	(from http://localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/)
22:38:49	54990/54990	---M--	200	added ('OK')	image/jpeg	etag:%22d6ce-5cd5afbb2cc89%22	http://localhost/AnhMinh/wp-content/uploads/2021/10/balo_taichi_rsb272_4.jpg	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-content/uploads/2021/10/balo_taichi_rsb272_4.jpg	(from http://localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/)
22:38:49	45550/45550	---M--	200	added ('OK')	image/jpeg	etag:%22b1ee-5cd5afbd15302%22	http://localhost/AnhMinh/wp-content/uploads/2021/10/balo_taichi_rsb272_4-600x600.jpg	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-content/uploads/2021/10/balo_taichi_rsb272_4-600x600.jpg	(from http://localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/)
22:38:50	3717/3717	---M--	200	added ('OK')	image/jpeg	etag:%22e85-5cd36e41b1339%22	http://localhost/AnhMinh/wp-content/uploads/2021/09/balo_7d_1-100x100.jpg	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-content/uploads/2021/09/balo_7d_1-100x100.jpg	(from http://localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/)
22:38:50	13990/13990	---M--	200	added ('OK')	image/jpeg	etag:%2236a6-5cd5afbd00340%22	http://localhost/AnhMinh/wp-content/uploads/2021/10/balo_taichi_rsb272_4-300x300.jpg	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-content/uploads/2021/10/balo_taichi_rsb272_4-300x300.jpg	(from http://localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/)
22:38:51	118594/118594	---M--	200	added ('OK')	image/jpeg	etag:%221cf42-5cd5afb6ba73f%22	http://localhost/AnhMinh/wp-content/uploads/2021/10/balo_taichi_rsb272_1.jpg	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-content/uploads/2021/10/balo_taichi_rsb272_1.jpg	(from http://localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/)
22:38:59	68077/68077	---MC-	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2015:38:50%20GMT	http://localhost/AnhMinh/tu-khoa-san-pham/rsb/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/rsb/index.html	(from http://localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/)
22:39:00	68109/68109	---MC-	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2015:38:51%20GMT	http://localhost/AnhMinh/tu-khoa-san-pham/rsb-272/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/rsb-272/index.html	(from http://localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/)
22:39:01	68068/68068	---MC-	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2015:38:50%20GMT	http://localhost/AnhMinh/tu-khoa-san-pham/272/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/272/index.html	(from http://localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/)
22:39:01	68101/68101	---MC-	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2015:38:51%20GMT	http://localhost/AnhMinh/tu-khoa-san-pham/taichi/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/taichi/index.html	(from http://localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/)
22:39:01	2390/2390	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:38:59%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product/19	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product/19.json	(from http://localhost/AnhMinh/san-pham/mu-bao-hiem-agu-fullface/)
22:39:05	68133/68133	---MC-	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2015:39:00%20GMT	http://localhost/AnhMinh/tu-khoa-san-pham/taichi-272/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/taichi-272/index.html	(from http://localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/)
22:39:09	2523/2523	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:39:05%20GMT	http://localhost/AnhMinh/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2FAnhMinh%2Fsan-pham%2Fmu-bao-hiem-agu-fullface%2F	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/oembed/1.0/embedc753.json	(from http://localhost/AnhMinh/san-pham/mu-bao-hiem-agu-fullface/)
22:39:11	68133/68133	---MC-	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2015:39:01%20GMT	http://localhost/AnhMinh/tu-khoa-san-pham/taichi-rsb/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/taichi-rsb/index.html	(from http://localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/)
22:39:11	68165/68165	---MC-	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2015:39:02%20GMT	http://localhost/AnhMinh/tu-khoa-san-pham/taichi-rsb-272/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/taichi-rsb-272/index.html	(from http://localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/)
22:39:16	2661/2661	---M--	200	added ('OK')	text/xml	date:Sun,%2003%20Oct%202021%2015:39:11%20GMT	http://localhost/AnhMinh/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2FAnhMinh%2Fsan-pham%2Fmu-bao-hiem-agu-fullface%2F&format=xml	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/oembed/1.0/embed66f0	(from http://localhost/AnhMinh/san-pham/mu-bao-hiem-agu-fullface/)
22:39:17	123065/123065	---MC-	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2015:39:02%20GMT	http://localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/?add_to_wishlist=397&_wpnonce=0ba9cb1b0b	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/index12d7.html	(from http://localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/)
22:39:20	949/949	---M--	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/san-pham/mu-bao-hiem-agu-fullface/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/san-pham/mu-bao-hiem-agu-fullface/feed/index.html	(from http://localhost/AnhMinh/san-pham/mu-bao-hiem-agu-fullface/)
22:39:21	123066/123066	---MC-	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2015:39:10%20GMT	http://localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/?add_to_wishlist=321&_wpnonce=0ba9cb1b0b	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/indexe865.html	(from http://localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/)
22:39:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Oct%202021%2015:39:20%20GMT	http://localhost/AnhMinh/?p=19	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/index5831.html	(from http://localhost/AnhMinh/san-pham/mu-bao-hiem-agu-fullface/)
22:39:23	123065/123065	---MC-	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2015:39:12%20GMT	http://localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/?add_to_wishlist=326&_wpnonce=0ba9cb1b0b	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/indexac7c.html	(from http://localhost/AnhMinh/san-pham/balo-taichi-rsb-272-chong-nuoc-tuyet-doi-co-led/)
22:39:29	21618/21618	---M--	200	added ('OK')	image/jpeg	etag:%225472-5cd1d0761dd27%22	http://localhost/AnhMinh/wp-content/uploads/2021/09/agu_5.jpg	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-content/uploads/2021/09/agu_5.jpg	(from http://localhost/AnhMinh/san-pham/mu-bao-hiem-agu-fullface/)
22:39:31	132384/132384	---MC-	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2015:39:22%20GMT	http://localhost/AnhMinh/san-pham/mu-bao-hiem-agu-fullface/?add_to_wishlist=19&_wpnonce=0ba9cb1b0b	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/san-pham/mu-bao-hiem-agu-fullface/indexfa65.html	(from http://localhost/AnhMinh/san-pham/mu-bao-hiem-agu-fullface/)
22:39:34	66468/66468	---MC-	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2015:39:29%20GMT	http://localhost/AnhMinh/tu-khoa-san-pham/agu/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/agu/index.html	(from http://localhost/AnhMinh/san-pham/mu-bao-hiem-agu-fullface/)
22:39:38	82192/82192	---M--	200	added ('OK')	image/jpeg	etag:%2214110-5cd1d0670d984%22	http://localhost/AnhMinh/wp-content/uploads/2021/09/agu_3.jpg	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-content/uploads/2021/09/agu_3.jpg	(from http://localhost/AnhMinh/san-pham/mu-bao-hiem-agu-fullface/)
22:39:41	66540/66540	---MC-	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2015:39:35%20GMT	http://localhost/AnhMinh/tu-khoa-san-pham/agu-fullface/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/agu-fullface/index.html	(from http://localhost/AnhMinh/san-pham/mu-bao-hiem-agu-fullface/)
22:39:43	58584/58584	---M--	200	added ('OK')	image/jpeg	etag:%22e4d8-5cd1d08f39696%22	http://localhost/AnhMinh/wp-content/uploads/2021/09/agu_6.jpg	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-content/uploads/2021/09/agu_6.jpg	(from http://localhost/AnhMinh/san-pham/mu-bao-hiem-agu-fullface/)
22:39:48	50115/50115	---M--	200	added ('OK')	image/jpeg	etag:%22c3c3-5cd1d0bc3271b%22	http://localhost/AnhMinh/wp-content/uploads/2021/09/agu_7.jpg	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-content/uploads/2021/09/agu_7.jpg	(from http://localhost/AnhMinh/san-pham/mu-bao-hiem-agu-fullface/)
22:39:52	53622/53622	---M--	200	added ('OK')	image/jpeg	etag:%22d176-5cd1d0d84ac83%22	http://localhost/AnhMinh/wp-content/uploads/2021/09/agu_8.jpg	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-content/uploads/2021/09/agu_8.jpg	(from http://localhost/AnhMinh/san-pham/mu-bao-hiem-agu-fullface/)
22:39:53	139922/139922	---M--	200	added ('OK')	image/jpeg	etag:%2222292-5cd1d06827020%22	http://localhost/AnhMinh/wp-content/uploads/2021/09/agu_4.jpg	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-content/uploads/2021/09/agu_4.jpg	(from http://localhost/AnhMinh/san-pham/mu-bao-hiem-agu-fullface/)
